,F1,F2,F3,F4,F5,F6,F7,F8,Class
2035,0.47153,0.17019,0.53015,0.40995,0.33433,0.37654,0.36667,0.60771,No
2036,0.19207,0.12697,0.24318,0.47119,0.38930,0.43508,0.44103,0.46179,No
2037,0.21911,0.18771,0.29951,0.44291,0.38009,0.41543,0.53910,0.39705,No
2038,0.19834,0.13937,0.26682,0.49470,0.40251,0.45395,0.44103,0.48804,No
2039,0.14080,0.05808,0.19090,0.31849,0.22958,0.27877,0.16923,0.32381,No
2040,0.18189,0.26655,0.39305,0.50643,0.40495,0.46148,0.46346,0.48737,No
2041,0.21274,0.40502,0.41112,0.49454,0.44561,0.47353,0.52500,0.48430,No
2042,0.16123,0.25538,0.32558,0.41630,0.33944,0.38234,0.49872,0.42565,No
2043,0.23306,0.11216,0.30531,0.48994,0.34073,0.42317,0.32564,0.47455,No
2044,0.15645,0.30976,0.34304,0.45033,0.40995,0.43310,0.42308,0.45873,No
2045,0.18013,0.30316,0.37494,0.51458,0.43006,0.47739,0.37756,0.53418,No
2046,0.20357,0.18474,0.30321,0.42188,0.37638,0.40224,0.33141,0.41783,No
2047,0.19723943658210857,0.17225,0.25730,0.44965,0.35359,0.40702,0.43269,0.44703,No
2048,0.14885,0.25867,0.29954,0.41652,0.33796,0.38178,0.48269,0.40541,No
2049,0.05877,0.25455,0.19136,0.45086,0.41196,0.43431,0.36923,0.32860,No
2050,0.15803,0.21060,0.26403,0.42358,0.36029,0.39583,0.36410,0.40604,No
2051,0.22281,0.21445,0.34426,0.47721,0.36790,0.42861,0.37885,0.50066,No
2052,0.16669,0.33755,0.38101,0.53052,0.41860,0.48087,0.41795,0.53015,No
2053,0.22892,0.20235,0.27007,0.42254,0.34623,0.38885,0.33397,0.37666,No
2054,0.11567,0.20449,0.29224,0.39898,0.36842,0.38610,0.39936,0.39308,No
2055,0.12480,0.30888,0.36565,0.47931,0.43986,0.46258,0.43974,0.48571,No
2056,0.26735,0.14557,0.33556,0.44403,0.36300,0.40824,0.29295,0.48571,No
2057,0.15718,0.29175,0.31941228636485386,0.45330813950386717,0.41032,0.43770,0.31667,0.39083,No
2058,0.26322,0.19640,0.33297,0.46503,0.32590,0.40279,0.73590,0.42896,No
2059,0.15164,0.24126,0.31648,0.36848,0.32985,0.35184,0.28205,0.41099,No
2060,0.18009,0.19664,0.35550,0.41363,0.37107,0.39531,0.37756,0.42907,No
2061,0.21538,0.29870,0.36093,0.46497,0.39661,0.43502,0.50577,0.48187,No
2062,0.37482,0.19878,0.31941228636485386,0.52204,0.35991,0.44946,0.382786678242288,0.51445,No
2063,0.15279,0.24468,0.31941228636485386,0.36590,0.25928,0.31823,0.38333,0.29350,No
2064,0.16135,0.22185,0.26955,0.45330813950386717,0.25370,0.31491,0.38333,0.30483,No
2065,0.26077,0.20415,0.39733,0.51366,0.41455,0.46981,0.37756,0.57108,No
2066,0.23520,0.18405,0.35191,0.43867,0.3733294661825993,0.40029,0.37692,0.44694,No
2067,0.29344,0.07028,0.30995,0.41492,0.33142,0.37793,0.33526,0.44490,No
2068,0.23082,0.12166,0.26139,0.46973,0.38356,0.43167,0.41923,0.48144,No
2069,0.21971,0.13626,0.27155,0.48949,0.39232,0.44646,0.44744,0.49477,No
2070,0.33348,0.19258,0.42650,0.49487,0.41834,0.46127,0.45385,0.53173,No
2071,0.28932,0.10025,0.34312,0.46780,0.34890,0.41479,0.35321,0.52564,No
2072,0.22316,0.19726,0.29126,0.44719,0.35854,0.40793,0.49423,0.46922,No
2073,0.15975,0.07603,0.13901,0.43365,0.28135,0.36532,0.23462,0.32675,No
2074,0.25103,0.11948,0.24537,0.63891,0.44971,0.55429,0.32756,0.58230,No
2075,0.18774,0.15033,0.31941228636485386,0.44432,0.37436,0.41358,0.32628,0.46667,No
2076,0.30083,0.26059,0.46766,0.60995,0.50588,0.56409,0.48782,0.67078,No
2077,0.17719,0.12530,0.23055,0.40409,0.33540,0.37383,0.34551,0.42677,No
2078,0.23894,0.19712,0.36166,0.50462,0.3733294661825993,0.46346,0.43333,0.53085,No
2079,0.12288,0.10645,0.31941228636485386,0.44394,0.28333,0.37184,0.30128,0.31828,No
2080,0.25890,0.21078,0.39136,0.48595,0.39663,0.44649,0.39936,0.50922,No
2081,0.14217,0.20300,0.33662,0.42531,0.38738,0.40914,0.41218,0.45365,No
2082,0.19723943658210857,0.10964,0.27789,0.43661,0.33161,0.38986,0.29167,0.43551,No
2083,0.25846,0.15192,0.33842,0.47878,0.34140,0.41737,0.37500,0.49129,No
2084,0.43224,0.19450,0.48606,0.40090,0.32264,0.36626,0.34551,0.58060,No
2085,0.18116,0.28885,0.34455,0.44913,0.38144,0.41944,0.46154,0.47490,No
2086,0.28415,0.10046,0.36787,0.41872,0.36835,0.39685,0.33462,0.42795,No
2087,0.19052,0.17373,0.30639,0.50057,0.39629,0.45432,0.36603,0.49090,No
2088,0.08320,0.18216,0.22442,0.36983,0.30425,0.34089,0.41218,0.34442,No
2089,0.20952,0.26764,0.40282,0.52274,0.45425,0.49288,0.46538,0.56498,No
2090,0.01450,0.25127,0.20966,0.30297,0.28189,0.29416,0.42756,0.25307,No
2091,0.13663,0.27052,0.33640,0.40183,0.39024,0.41793702492629414,0.46923,0.39931,No
2092,0.23894,0.17952,0.29144,0.44272,0.37239,0.41181,0.53910,0.40329,No
2093,0.17786,0.18341,0.26759,0.45566,0.37642,0.42072,0.382786678242288,0.46185,No
2094,0.13888,0.20050,0.24501,0.44871,0.33413,0.39763,0.39423,0.38724,No
2095,0.19534,0.07252,0.20521,0.36451,0.23859,0.30803,0.25064,0.37453,No
2096,0.17504,0.25873,0.36405,0.49299,0.41622,0.45927,0.50192,0.49662,No
2097,0.07165,0.16254,0.17769,0.42483,0.35925,0.39604,0.30641,0.38891,No
2098,0.17067,0.08448,0.20846,0.35073,0.24345,0.30271,0.22692,0.30320,No
2099,0.26887,0.20224,0.32589,0.41214,0.35026,0.41793702492629414,0.52949,0.41934,No
2100,0.36609,0.29621,0.52795,0.52532,0.43921,0.48743,0.60385,0.62171,No
2101,0.17479,0.14975,0.25949,0.39618,0.33960,0.37142,0.39167,0.36667,No
2102,0.17686,0.24231,0.28196,0.45330813950386717,0.38922,0.41447,0.47436,0.41272,No
2103,0.14881,0.27623,0.29865,0.45330813950386717,0.32723,0.34983,0.40192,0.34348,No
2104,0.32385,0.24394,0.42262,0.38934,0.33151,0.36399,0.34936,0.51486,No
2105,0.35412,0.05008,0.29087,0.48956,0.3733294661825993,0.41982,0.26154,0.44732,No
2106,0.23761,0.14157,0.32914,0.42756,0.36758,0.40133,0.38782,0.44929,No
2107,0.16721,0.23414,0.32256,0.38213,0.3733294661825993,0.36475,0.39808,0.35214,No
2108,0.21014,0.24599,0.31845,0.47926,0.3733294661825993,0.42571,0.44872,0.50237,No
2109,0.15019,0.16521,0.30832,0.40733,0.37769,0.39489,0.40385,0.46125,No
2110,0.33566,0.09542,0.31100,0.49285,0.34500,0.42686,0.382786678242288,0.52561,No
2111,0.19723943658210857,0.14338,0.41149,0.42160,0.31994,0.37634,0.40064,0.53900,No
2112,0.10951,0.25168,0.26697,0.42152,0.34148,0.38612,0.42628,0.46326046862375425,No
2113,0.24527,0.16380,0.28288,0.39231,0.29845,0.35053,0.32628,0.40513,No
2114,0.13654,0.04224,0.13186,0.27481,0.15727,0.22192,0.17564,0.27965,No
2115,0.17833,0.26481,0.31443,0.46183,0.38417,0.42763,0.42500,0.46880,No
2116,0.35290,0.13234,0.37556,0.45035,0.37137,0.41551,0.33462,0.55212,No
2117,0.31013,0.13234,0.34356,0.42460,0.33394,0.38437,0.382786678242288,0.49309,No
2118,0.16427,0.23232,0.34889,0.37205,0.38857,0.38058,0.32372,0.35619,No
2119,0.19723943658210857,0.23636,0.30127,0.39194,0.35384,0.37560,0.38077,0.39955,No
2120,0.19723943658210857,0.20779417458829874,0.31944,0.42454,0.38702,0.40855,0.30449,0.42725,No
2121,0.17786,0.17608,0.28681,0.51097,0.36510,0.41793702492629414,0.31667,0.47958,No
2122,0.22353,0.11390,0.27184,0.45330813950386717,0.3733294661825993,0.36119,0.27051,0.44716,No
2123,0.03297,0.34678,0.24203,0.37847,0.35865,0.37043,0.40962,0.29522,No
2124,0.23837,0.20779417458829874,0.31568,0.49172,0.38997,0.44660,0.37564,0.52199,No
2125,0.19878,0.21319,0.31420,0.43252,0.38211,0.41067,0.43269,0.51543,No
2126,0.05336,0.33014,0.28681,0.49377,0.47092,0.48466,0.41410,0.40595,No
2127,0.13331,0.25569,0.26164,0.40194,0.34121,0.37530,0.37372,0.34891,No
2128,0.22623,0.23621,0.39296,0.49276,0.41281,0.45759,0.49744,0.53205,No
2129,0.13572,0.15115,0.24230,0.41496,0.32422,0.37467,0.27115,0.39910,No
2130,0.24990,0.16868,0.33544,0.48032,0.35196,0.42304,0.382786678242288,0.50629,No
2131,0.24138,0.10862,0.32154,0.36015,0.33576,0.34998,0.25449,0.34189,No
2132,0.22232,0.11005,0.32672,0.45330813950386717,0.35220,0.36238,0.21603,0.34767,No
2133,0.22169,0.20019,0.29511,0.45800,0.40728,0.43598,0.47308,0.45678,No
2134,0.23306,0.31462,0.40304,0.51101,0.42012,0.47090,0.38846,0.51678,No
2135,0.21541,0.19993,0.36568,0.48715,0.39277,0.44538,0.34615,0.53912,No
2136,0.06771,0.43418,0.32357,0.48115,0.42327,0.45602,0.69615,0.44219,No
2137,0.27216,0.14033,0.35172,0.50525,0.38821,0.45320,0.26667,0.57569,No
2138,0.11857,0.23477,0.26463,0.34616,0.32293,0.33648,0.34487,0.36914,No
2139,0.18015,0.15102,0.28622,0.43692,0.33072,0.38963,0.36154,0.42808,No
2140,0.17282,0.15276,0.27617,0.42722,0.32680,0.38254,0.36154,0.41598,No
2141,0.13337,0.20496,0.27595,0.41351,0.32819,0.37569,0.45256,0.36439,No
2142,0.06499,0.28147,0.31648,0.45330813950386717,0.39748,0.42176,0.34744,0.44835,No
2143,0.26464,0.13855,0.36920,0.43632,0.39297,0.41770,0.38654,0.45060,No
2144,0.28500,0.13855,0.34635,0.43660,0.37916,0.41155,0.38333,0.43656,No
2145,0.16897,0.10455,0.21197,0.37790,0.35276,0.36744,0.31667,0.44200,No
2146,0.12845,0.20379,0.24541,0.52916,0.40361,0.41793702492629414,0.38397,0.40505,No
2147,0.20820,0.27747,0.38284,0.51784,0.43462,0.48125,0.38718,0.57135,No
2148,0.30014,0.17883,0.35166,0.49477,0.37139,0.43980,0.42628,0.56241,No
2149,0.00000,0.34038,0.19213,0.27244,0.21543,0.24716,0.16795,0.25528,No
2150,0.20714,0.16112,0.26404,0.39551,0.31187,0.35840,0.34487,0.34791,No
2151,0.33078,0.16318,0.37397,0.45521,0.36209,0.41393,0.45577,0.50730,No
2152,0.09815,0.38174,0.36812,0.43750,0.41733,0.42946,0.33141,0.42525,No
2153,0.18251,0.21856,0.35917,0.42958,0.38108,0.41793702492629414,0.38782,0.42682,No
2154,0.19723943658210857,0.20779417458829874,0.31941228636485386,0.47370,0.42114,0.45097,0.41859,0.50757,No
2155,0.14599,0.21937,0.29836,0.43749,0.34346,0.39575,0.56218,0.38392,No
2156,0.18229,0.24293,0.36812,0.40945,0.39839,0.40549,0.38782,0.43493,No
2157,0.25995,0.18623,0.38812,0.43628,0.37326,0.40869,0.36795,0.51639,No
2158,0.22330,0.24870,0.37859,0.45919,0.39074,0.42918,0.54038,0.48315,No
2159,0.13421,0.24913,0.30049,0.49423,0.38808,0.44712,0.34551,0.51796,No
2160,0.18205,0.16896,0.26804,0.40475,0.34749,0.41793702492629414,0.32244,0.40525,No
2161,0.23627,0.15948,0.30783,0.43047,0.33577,0.38841,0.32436,0.45608,No
2162,0.19795,0.20997,0.39296,0.43189,0.41656,0.42604,0.38910,0.50766,No
2163,0.22435,0.15617,0.35763,0.43612,0.40192,0.42168,0.41282,0.49297,No
2164,0.18615,0.14176,0.34532,0.44546,0.38700,0.41998,0.30962,0.47584,No
2165,0.12677,0.19273,0.25813,0.53108,0.38146,0.46423,0.44103,0.50508,No
2166,0.29864,0.17505,0.31558,0.46914,0.35806,0.41971,0.36603,0.49927,No
2167,0.25345,0.10455,0.21197,0.40673,0.25302,0.33769,0.21026,0.39829,No
2168,0.11250,0.20882,0.32246,0.39538,0.33497,0.36887,0.36282,0.37750,No
2169,0.23183,0.13241,0.29442,0.41538,0.38264,0.40155,0.39744,0.41343,No
2170,0.05877,0.07273,0.03749,0.35223,0.23949,0.30173,0.18974,0.12586,No
2171,0.27721,0.24503,0.41143,0.51591,0.42279,0.47480,0.49103,0.54036,No
2172,0.29817,0.09840,0.26959,0.44390,0.32408,0.41793702492629414,0.28462,0.49257,No
2173,0.13888,0.11457,0.20461,0.45330813950386717,0.32929,0.38055,0.24295,0.31804,No
2174,0.09258,0.17186,0.23924,0.44408,0.34914,0.40195,0.25513,0.34998,No
2175,0.20009,0.19258,0.34889,0.54375,0.39860,0.47897,0.44167,0.62887,No
2176,0.04446,0.21093,0.17704,0.47991,0.3733294661825993,0.40971,0.27628,0.45504,No
2177,0.26774,0.10746,0.31190,0.40845,0.31015,0.36469,0.39359,0.38212,No
2178,0.24802,0.20779417458829874,0.39141,0.48480,0.43499,0.46337,0.33462,0.54453,No
2179,0.19026,0.24665,0.37487,0.53876,0.43972,0.49501,0.36987,0.46326046862375425,No
2180,0.32493,0.22115,0.45017,0.50660,0.43417,0.47490,0.43526,0.58659,No
2181,0.17786,0.08804,0.18481,0.42713,0.28511,0.36347,0.22115,0.34460,No
2182,0.10756,0.21075,0.30978,0.40356,0.35997,0.38475,0.382786678242288,0.43469,No
2183,0.23306,0.19227,0.34405,0.40071,0.33636,0.37242,0.44808,0.46562,No
2184,0.20136,0.10834,0.25503,0.42427,0.30153,0.36940,0.37949,0.42833,No
2185,0.16948,0.19696,0.27815,0.47811,0.37213,0.43103,0.52051,0.46411,No
2186,0.34854,0.09376,0.41502,0.50577,0.39838,0.45812,0.34423,0.62424,No
2187,0.10215,0.25281,0.20138,0.31660,0.28157,0.30146,0.30833,0.27870,No
2188,0.18267,0.21977,0.31094,0.42928,0.35415,0.39614,0.45321,0.46326046862375425,No
2189,0.21456,0.33189,0.41577,0.49789,0.40493,0.45680,0.63718,0.50730,No
2190,0.31780,0.15731,0.31588,0.39889,0.33399,0.37034,0.42821,0.41446,No
2191,0.19707,0.29806,0.36982,0.44630,0.39005,0.42182,0.37885,0.42655,No
2192,0.20481,0.05069,0.21867,0.31003,0.26646,0.29098,0.22756,0.29849,No
2193,0.18568,0.27572,0.31941228636485386,0.45081,0.42957,0.44232,0.382786678242288,0.55190,No
2194,0.05393,0.37814,0.38475,0.49295,0.44460,0.47220,0.32885,0.49812,No
2195,0.13654,0.04224,0.10632,0.27129,0.14813,0.21582,0.17051,0.23255,No
2196,0.14250,0.18894,0.24737,0.42216,0.33241,0.38233,0.31026,0.46465,No
2197,0.03229,0.20779417458829874,0.28986,0.54133,0.43182,0.49280,0.42564,0.48200,No
2198,0.13669,0.32891,0.37067,0.54417,0.3733294661825993,0.50066,0.42308,0.55251,No
2199,0.19723943658210857,0.22517,0.34565,0.40864,0.29258,0.35677,0.38654,0.45881,No
2200,0.20417,0.21780,0.31730,0.40456,0.37193,0.39075,0.39231,0.39343,No
2201,0.20276,0.30109,0.31941228636485386,0.48113,0.3733294661825993,0.44808,0.52500,0.46240,No
2202,0.09268,0.25585,0.25290,0.35555,0.31277,0.33697,0.32115,0.29143,No
2203,0.07196,0.30633,0.25272,0.39252,0.33147,0.36571,0.34551,0.46326046862375425,No
2204,0.13964,0.12672,0.22703,0.36993,0.32157,0.34885,0.27179,0.33960,No
2205,0.32628,0.21149,0.40119,0.49281,0.3733294661825993,0.45993,0.42628,0.59827,No
2206,0.26504,0.20779417458829874,0.50585,0.57815,0.49067,0.53977,0.42179,0.61905,No
2207,0.34904,0.03927,0.29549,0.37297,0.29075,0.33645,0.24551,0.46109,No
2208,0.21802,0.13490,0.31899,0.35791,0.32899,0.34566,0.27821,0.41427,No
2209,0.07289,0.16399,0.19524,0.45025,0.32511,0.39435,0.38397,0.42400,No
2210,0.18879,0.09345,0.19591,0.53864,0.33323,0.41793702492629414,0.27115,0.43687,No
2211,0.15448,0.19117,0.28148,0.44914,0.36308,0.41107,0.39103,0.44242,No
2212,0.11949,0.18945,0.25718,0.45333,0.34874,0.40682,0.51987,0.43355,No
2213,0.09748,0.32168,0.29218,0.30542,0.31139,0.30895,0.31795,0.37363,No
2214,0.24138,0.14935,0.34889,0.39828,0.36620,0.38470,0.41731,0.43020,No
2215,0.14764,0.22330,0.35707,0.42624,0.39134,0.41145,0.37949,0.41215,No
2216,0.32316,0.22851,0.46631,0.50519,0.39927,0.45820,0.42115,0.46326046862375425,No
2217,0.20115,0.22403,0.33385,0.36839,0.32587,0.34997,0.48590,0.37469,No
2218,0.02560,0.28512,0.21484,0.39838,0.31197,0.36002,0.382786678242288,0.37974,No
2219,0.10184,0.32080,0.31542,0.51559,0.39326,0.46115,0.43333,0.47134,No
2220,0.11110,0.32080,0.34312,0.55135,0.42184,0.49373,0.45962,0.51605,No
2221,0.21989,0.14321,0.37775,0.48882,0.41986,0.45866,0.38526,0.52564,No
2222,0.19723943658210857,0.30599,0.38093,0.57380,0.3733294661825993,0.52591,0.53910,0.52167,No
2223,0.22561,0.20636,0.29814,0.40392,0.32296,0.36806,0.40192,0.37659,No
2224,0.29998,0.33333,0.43361,0.52420,0.45533,0.41793702492629414,0.382786678242288,0.59130,No
2225,0.27741,0.14043,0.31941228636485386,0.40018,0.31348,0.36168,0.29808,0.45092,No
2226,0.27741,0.20779417458829874,0.29544,0.38788,0.31219,0.35438,0.29808,0.45092,No
2227,0.30397,0.15325,0.34024,0.44911,0.35919,0.40928,0.41987,0.46856,No
2228,0.13252,0.10933,0.17541,0.51430,0.3733294661825993,0.46249,0.28462,0.37524,No
2229,0.19219,0.11891,0.21511,0.41223,0.29993,0.36209,0.382786678242288,0.40008,No
2230,0.08293,0.28862,0.26877,0.46519,0.37612,0.42579,0.39423,0.34983,No
2231,0.10822,0.20696,0.25139,0.52228,0.40436,0.46987,0.47692,0.46281,No
2232,0.06614,0.17114,0.21096,0.46552,0.3733294661825993,0.44492,0.44487,0.50853,No
2233,0.02541,0.31442,0.23169,0.37206,0.31079,0.34509,0.49103,0.32357,No
2234,0.23926,0.12751,0.24242,0.44573,0.30691,0.38358,0.40128,0.38601,No
2235,0.17149,0.22469,0.32751,0.42351,0.37475,0.40239,0.38590,0.39698,No
2236,0.23395,0.19301,0.32945,0.45916,0.35386,0.41234,0.40513,0.47077,No
2237,0.23306,0.16823,0.29078,0.51810,0.39389,0.46281,0.33269,0.38522,No
2238,0.27034,0.14249,0.30583,0.43101,0.33146,0.38674,0.40641,0.50039,No
2239,0.12414,0.20779417458829874,0.31450,0.55323,0.44117,0.50358,0.40577,0.58325,No
2240,0.26072,0.13650,0.31764,0.42529,0.37936,0.40546,0.382786678242288,0.44248,No
2241,0.29738,0.21745,0.36237,0.45530,0.34858,0.40800,0.28526,0.53701,No
2242,0.17745,0.20779417458829874,0.31941228636485386,0.49739,0.42279,0.46468,0.38462,0.50434,No
2243,0.05044,0.12483,0.08605,0.41327,0.27959,0.35338,0.39359,0.20212,No
2244,0.29385,0.18182,0.40646,0.44857,0.38652,0.42145,0.382786678242288,0.53278,No
2245,0.23872,0.15693,0.29030,0.44237,0.34413,0.39873,0.40128,0.41752,No
2246,0.06328,0.27409,0.22582,0.45147,0.37495,0.41776,0.38462,0.40931,No
2247,0.17005,0.31341,0.34980,0.47821,0.37570,0.43271,0.382786678242288,0.41208,No
2248,0.49282,0.26136,0.55955,0.68732,0.68668,0.68885,0.44295,0.77714,No
2249,0.20990,0.22078,0.30441,0.40555,0.33460,0.37426,0.39103,0.48933,No
2250,0.12841,0.32618,0.37754,0.48962,0.42136,0.41793702492629414,0.41218,0.55099,No
2251,0.18665,0.18640,0.29745,0.48192,0.38588,0.43938,0.38141,0.45409,No
2252,0.07859,0.09725,0.10395,0.45233,0.30867,0.38799,0.22692,0.46326046862375425,No
2253,0.11080,0.06855,0.13479,0.43366,0.32572,0.38557,0.16795,0.30417,No
2254,0.20175,0.00000,0.19169,0.18869,0.12619,0.16068,0.03141,0.25083,No
2255,0.19723943658210857,0.13748,0.14017,0.36253,0.24743,0.31098,0.50513,0.27004,No
2256,0.06725,0.29127,0.27972,0.45374,0.43069,0.41793702492629414,0.34936,0.40162,No
2257,0.15732,0.16353,0.27122,0.49668,0.41601,0.46119,0.36987,0.46326046862375425,No
2258,0.17110,0.20779417458829874,0.36276,0.44398,0.42689,0.41793702492629414,0.40449,0.43407,No
2259,0.15399,0.32819,0.31156,0.42055,0.39213,0.41793702492629414,0.30962,0.38095,No
2260,0.19023,0.18001,0.26240,0.35976,0.29239,0.32998,0.24744,0.38149,No
2261,0.27903,0.19183,0.38368,0.48034,0.36667,0.42976,0.33846,0.50889,No
2262,0.25995,0.10723,0.32729,0.34867,0.35288,0.35152,0.33782,0.39106,No
2263,0.22606,0.20801,0.35251,0.54729,0.41446,0.48814,0.37564,0.57069,No
2264,0.10240,0.23232,0.25953,0.50776,0.41424,0.46644,0.40897,0.49160,No
2265,0.10901,0.19271,0.27706,0.51315,0.40227,0.46393,0.39167,0.51526,No
2266,0.07221,0.26807,0.29488,0.52646,0.3733294661825993,0.47605,0.46154,0.52059,No
2267,0.14644,0.20212,0.30676,0.47111,0.38439,0.43280,0.35256,0.46629,No
2268,0.17010,0.23856,0.34324,0.45330813950386717,0.43537,0.49390,0.45705,0.46326046862375425,No
2269,0.19969,0.20909,0.31941228636485386,0.38778,0.33801,0.36610,0.36987,0.46326046862375425,No
2270,0.14165,0.20779417458829874,0.30601,0.37193,0.36790,0.37108,0.49679,0.37054,No
2271,0.34866,0.03319,0.30877,0.33590,0.26625,0.30502,0.14872,0.36544,No
2272,0.27699,0.20779417458829874,0.42487,0.50357,0.40879,0.46167,0.43077,0.59560,No
2273,0.00000,0.35031,0.31139,0.55044,0.44939,0.50580,0.34038,0.48877,No
2274,0.22126,0.22403,0.37899,0.48811,0.39315,0.44609,0.29872,0.58286,No
2275,0.22414,0.25603,0.36609,0.56474,0.43694,0.50794,0.36987,0.61656,No
2276,0.00000,0.07468,0.01787,0.21465,0.18830,0.20320,0.08269,0.06939,No
2277,0.21662,0.05361,0.21926,0.37498,0.29246,0.33833,0.28654,0.44088,No
2278,0.28551,0.10779,0.27992,0.45330813950386717,0.29445,0.36732,0.38846,0.44816,No
2279,0.14512,0.19241,0.33855,0.52833,0.46919,0.50275,0.37244,0.58226,No
2280,0.19353,0.16580,0.31177,0.46659,0.3733294661825993,0.42365,0.35769,0.46326046862375425,No
2281,0.20543,0.19066,0.41164,0.56281,0.43783,0.50728,0.46154,0.59024,No
2282,0.20872,0.12299,0.23985,0.37332,0.31603,0.34817,0.29038,0.32114,No
2283,0.23596,0.22943,0.35625,0.59704,0.46248,0.53724,0.37564,0.60054,No
2284,0.35841,0.22176,0.42549,0.50963,0.44685,0.48234,0.33910,0.53870,No
2285,0.17031,0.19966,0.34331,0.46915,0.38241,0.43082,0.36538,0.48417,No
2286,0.14080,0.19913,0.30375,0.54455,0.42118,0.48972,0.382786678242288,0.44408,No
2287,0.22289,0.18685,0.33097,0.48849,0.38656,0.44329,0.46603,0.45347,No
2288,0.43148,0.26024,0.50259,0.43807,0.37213,0.40915,0.53974,0.53074,No
2289,0.24892,0.20536,0.37334,0.49961,0.44253,0.47490,0.49936,0.52735,No
2290,0.21802,0.18768,0.32821,0.43700,0.36862,0.40697,0.50192,0.43585,No
2291,0.12763,0.24720,0.33021,0.45330813950386717,0.35826,0.38552,0.49295,0.40436,No
2292,0.11626,0.13428,0.20588,0.53166,0.39349,0.47004,0.39615,0.48571,No
2293,0.21924,0.14033,0.27255,0.45221,0.35393,0.40857,0.40577,0.46094,No
2294,0.16404,0.48720,0.49205,0.52594,0.49799,0.51458,0.44423,0.49137,No
2295,0.26504,0.16399,0.31941228636485386,0.44233,0.34928,0.40105,0.38718,0.52980,No
2296,0.05777,0.37529,0.27327,0.43327,0.39293,0.41602,0.40064,0.40103,No
2297,0.02977,0.31318,0.23939,0.38814,0.33225,0.36367,0.29679,0.33422,No
2298,0.13428,0.19386,0.21776,0.37735,0.28921,0.33815,0.43397,0.32488,No
2299,0.13428,0.19386,0.21776,0.37428,0.28790,0.33587,0.43397,0.32488,No
2300,0.26729,0.11026,0.34175,0.44466,0.34309,0.39950,0.31090,0.50877,No
2301,0.27179,0.11211,0.27999,0.40533,0.3733294661825993,0.39062,0.32756,0.37164,No
2302,0.23624,0.10169,0.27334,0.45330813950386717,0.36257,0.42751,0.38205,0.46977,No
2303,0.18481,0.20779417458829874,0.31941228636485386,0.42779,0.35187,0.39429,0.44615,0.48571,No
2304,0.20202,0.12500,0.33973,0.42981,0.34754,0.39342,0.37821,0.49839,No
2305,0.08406,0.27047,0.20427,0.32968,0.29809,0.31614,0.29231,0.27983,No
2306,0.19723943658210857,0.15488,0.21697,0.30352,0.28949,0.41793702492629414,0.29744,0.31105,No
2307,0.22911,0.28351,0.37317,0.44858,0.38717,0.42175,0.35321,0.50350,No
2308,0.20660,0.09131,0.21459,0.49778,0.36748,0.43966,0.33333,0.52389,No
2309,0.05297,0.41949,0.34757,0.47559,0.41337,0.44847,0.43782,0.50216,No
2310,0.25032,0.29040,0.38400,0.48309,0.42241,0.45669,0.47308,0.48571,No
2311,0.25400,0.21866,0.32411,0.45330813950386717,0.33446,0.39562,0.29679,0.42095,No
2312,0.13229,0.29764,0.31441,0.57140,0.45069,0.51785,0.52372,0.48779,No
2313,0.24660,0.12432,0.28968,0.43021,0.36970,0.40374,0.33974,0.44476,No
2314,0.26703,0.29626,0.43040,0.51993,0.42473,0.47788,0.38782,0.56353,No
2315,0.11784,0.30105,0.31941228636485386,0.46619,0.40895,0.44131,0.44872,0.45621,No
2316,0.08628,0.23133,0.20188,0.49197,0.34845,0.42780,0.34744,0.30466,No
2317,0.23306,0.12724,0.30702,0.40756,0.33577,0.37589,0.28654,0.43251,No
2318,0.09867,0.07122,0.18591,0.38731,0.32622,0.36047,0.26282,0.36234,No
2319,0.26419,0.19810,0.35358,0.51229,0.40021,0.46252,0.48013,0.49733,No
2320,0.22685,0.31944,0.38400,0.62074,0.49595,0.56545,0.42628,0.70159,No
2321,0.17737,0.27725,0.33958,0.46316,0.38092,0.42687,0.50641,0.45673,No
2322,0.32080,0.10827,0.35298,0.50432,0.38455,0.45102,0.35321,0.54922,No
2323,0.17122,0.20073,0.35226,0.47155,0.38802,0.41793702492629414,0.36538,0.49349,No
2324,0.07482,0.30862,0.27272,0.40310,0.34290,0.37671,0.30833,0.41044,No
